"site","year","survey_area"
"c8un2o4f0mr4",1987,13340
"m8ymj8821v82",1987,4840
"5aa3ak095m90",1987,66
"vg64dj2cyb1d",1987,1910
"51lv747zly3t",1987,3420
"5tv313927b55",1987,3370
"34dkc32t2q0e",1987,2500
"4eso4x6f89q9",1987,17350
"1127ox8ju84t",1987,540
"8v6ycdlbr4ku",1987,194
"7u0iz8wy3gss",1987,4560.57142857143
"8yxm7s17wxkk",1987,2020
"ixjr1z081k8v",1987,1500
"n34ot047ep69",1987,10
"q3y260fxdjzz",1987,7383
"w619qt4k33oo",1987,5276
"3yz30y70h5pg",1987,9222.66666666667
"06v0789lb2zy",1987,7274
"b76o314da81e",1987,1684
"v0863o230272",1987,3842
"bv32j106e132",1987,2760
"ve8cnx28e99c",1987,2895
"54v1i67x13ce",1987,1275
"4vnl38lwrzy7",1987,1237
"4i0wn3v539cb",1987,610
"8ua83gx55005",1987,895
"xf421u476j87",1987,1618.8
"fm7797i3ugfr",1987,2068.88235294118
"15ur2949hpuc",1987,3822
"f04ycvd2n0an",1987,945
"2aa51to25700",1987,10000
"52ful2qqv3kx",1987,5099
"ikxq10dhr67m",1987,1442
"o6j1n23p5p48",1987,642
"s2s15zqtwrqm",1987,60
"73d8o701mgs2",1987,14939.4666666667
"x9ga4kn0a3s6",1987,3220
"wnpb51toxs9g",1987,287
"3889glg81t5x",1987,543
"xe49rl7596a6",1987,222
"asqcbonw3z44",1987,175
"0xedxp7l677i",1987,424
"i56l39f71b7h",1987,327
"48det8im56mc",1987,291
"8k3u86m4m9c1",1987,3110
"m131y1qve71n",1987,4399
"w6m73b21osk7",1987,400
"lt5x10awa313",1987,1364.375
"7874kp20371y",1987,617
"7s6y9vo12y08",1987,337
"pqxok33tl0da",1987,2344
"c1un7n81k1gf",1987,3082
"95784l678bx5",1987,10000
"i86cj07b52jj",1987,653
"4vs8x9dg3a93",1987,11720
"e8g242102837",1987,3213
"xg4f980xypcr",1987,2488
"1b0v07387p6c",1987,568
"8wa8yt9sphdo",1987,628
"oixvsmz11357",1987,259
"3wrphca2793v",1987,1376.57142857143
"wv5f4py2z507",1987,562
"35l45reua3h6",1988,1321
"u5aqq75407q1",1988,1156.2
"3vo02p9y9ffo",1988,1908
"j102tfx4c9mo",1988,1883
"r648fq8q089n",1988,5595.4
"ca91g2y2wwk6",1988,2639
"53qv184358za",1988,5624
"5kc5x457o117",1988,5167.18181818182
"wc6we80j6544",1988,1143
"8es4645kr4gr",1988,420
"em60bf5343m5",1988,1204
"zls7397e8m8o",1988,880
"16r4i43f662z",1988,217
"3339g0472107",1988,192
"2z5klzwk3k99",1988,1597.55555555556
"18dppfz2i120",1988,798
"u68u42np4465",1988,82
"zcw4g21o36f9",1988,2339.63636363636
"xgub5puczime",1988,600
"0537rny37gz6",1988,5500
"0556un4m3g49",1988,17600
"22g8th7d50e8",1988,3798
"51706ev253of",1988,756
"i2b9y2drxhm5",1988,426
"09g38vp0z2qb",1988,2330
"qkm6n7u8o41h",1988,3678
"xj1r97odyg26",1988,374
"k9g932455y2g",1988,364
"41vh67u8385s",1988,748
"d5760qivd98z",1988,882
"8l160r6404m7",1988,884
"m50240h34uvz",1988,5260
"1ze1418x81ei",1988,1250
"fhl9016ob03f",1988,1985
"3kxbnr33m7sc",1988,6006
"g984yu1j5zx5",1988,1433
"vib7m5kh8y3x",1988,1425
"1dfcb7sbt3t0",1988,850
"d90nxj74e72n",1988,676
"8115pqw0ogge",1988,9242
"57k7tjh3vl6x",1988,1815
"4676n6ba3qxm",1988,633
"z8z1qpk0qk36",1988,2425
"f725d6f62pzr",1988,5792
"ttts416x5ioc",1988,1029
"0821465515t8",1988,1587
"d3yx7bog6pa8",1988,11415
"3u3w2f883m45",1988,7275
"31ns772n9co7",1988,4219
"0b3701448318",1988,445
"0l7fisr39q0b",1988,5051
"jumbw071d31e",1988,2515
"16zb00uelhio",1988,4228
"nl1gn396xl3b",1988,2290
"fl4q7a7y1651",1988,1457
"31132j36z358",1988,2669
"q0cnnphn8ucw",1988,883
"1352q8810qw5",1988,16186
"891r763nq7xp",1988,3962
"666622o5g4yx",1988,14539
"ch33895eoc06",1988,1025
"t1gy3dr85r9m",1988,135
"1056xr4o5vx4",1988,191.75
"ji7dh8f166ew",1988,389
"6spks962dfbc",1988,88
"494hcl8rbg10",1988,18734.1538461538
"r4216y035uqn",1988,126
"tbe46625pq0l",1988,389
"84uhn1sw2459",1988,536
"q6i3opp2o0lg",1988,2229
"86nl4u660a0g",1988,600
"2l53f826lw93",1988,1300
"3466337108kw",1988,1024
"nhn4k20y8685",1988,213
"cy2t2p5ku5y3",1988,1007.5
"k2hob96or1xd",1988,340
"c92t434xce75",1988,950
"ope75n9qdgc0",1988,515
"257u2d7rkgt5",1988,1056
"x29o9m2f2jyu",1988,945
"7o02i4n7ehs7",1988,1338
"0s6r3am624v9",1988,1698
"z11p6l4n3q9i",1988,6964.25
"kuh8jv25pfh9",1988,4
"eu8g36ce07i8",1988,380
"jbw5x9xst5hc",1988,23900.6153846154
"fn6gvj72t3gv",1988,11866.5263157895
"agux16va6dj8",1988,6050
"735q974wj596",1988,62414
"203agjd708lm",1988,122444
"06kzly31jl86",1988,72532
"002l61113umj",1988,10800
"v9156643jmx6",1988,32006
"k6q242khr662",1988,30000
"6i919d5k2161",1988,68453
"o7vs3zv54fzx",1988,36000
"68514eb7xn6j",1988,32000
"j6kembyydz37",1988,141048
"o5u20f5o638b",1988,7582
"l25exhu5j9i7",1988,1200
"09680u023648",1988,2042
"v3ogx04043ac",1988,1332
"98x22lv066yg",1988,4339
"hzdh918cprfw",1988,2365
"4h63685kc676",1988,10485
"b2huj5q5t28g",1988,3475
"zia82cw5bt7w",1988,2337
"x6j4wy8t8wz9",1988,1510
"6p6vc267o414",1988,5000
"4t71ww4n7586",1988,1682
"s6wmj58ce90f",1988,161
"i852if25lrtj",1988,9320
"5129ei1960x0",1988,609
"hdn85b70kf54",1988,2083
"3q01nrz9822t",1988,473
"6cpvx44vhjp0",1988,2020
"1r99jy3bf6o2",1988,378
"m51l48808xe6",1988,1061
"wxfp73368jiy",1988,4967
"5so61rjzasn2",1988,509
"8kiy959ayfa8",1988,264.705882352941
"606pev106w96",1988,290
"cdgr703l7mzw",1988,195
"x1w2518zrr85",1988,3478
"jg4xu2yj7fb1",1988,2035
"08f58395bhkj",1988,347
"ilio248tl8v3",1988,4840
"50w8a528op5f",1988,1370
"m8zf4xk6095m",1988,1123
"9216mrg2orhd",1988,330
"9dn36ky54w8k",1988,1342
"b0986hc4vyy0",1988,1292
"8d50vfn08hi0",1988,130
"m98hr8mmn2p3",1988,430
"76iy0v2rg8i8",1988,2200
"5ryc6k02kkg6",1988,118
"tst584cfwi14",1988,239
"47k779797v3p",1988,283
"00zcgv6jrcky",1988,4383.24324324324
"3422k4623g46",1988,1082
"6zj9591uj3nz",1988,871
"7t50qpx10e9r",1988,145
"e6e13fq529cr",1988,8397.13333333334
"1159650094c4",1988,349
"7q9yysibwb36",1988,242
"1h654omg67r3",1988,461
"wzp930i54o8h",1988,300
"a59y7028phh1",1988,2152.4
"03yd0j2b7130",1988,130
"29bw7237el28",1988,2857
"08mjw6fx2qqi",1988,591
"93u9od2a9syk",1988,2600
"9fbl7x679697",1988,6700
"27xww2xh0yzp",1988,6994.85714285714
"ji4hk9m4hj2d",1988,150
"j5s7l5c3743m",1988,3500
"f1x4ukdmwo7h",1988,4212
"u55ah941v1z9",1988,6994
"94740528agpu",1988,4800
"ayz065u7wo83",1988,4212
"2e0ma211p8l4",1988,1130
"08nrxyuxh3c4",1988,6031
"lksyha5v2s0o",1988,3160
"2449l04zeqli",1988,2000
"t16x09x9ol5k",1988,6845.29411764706
"2u479a744o5w",1988,372
"0az2r176azy5",1988,1643
"6s0019l1h0r0",1988,1180
"1rm798tfkum2",1988,43623
"1a9rcpr6u7rr",1988,100
"isc1b9fy0945",1988,4616
"4mk7j74td073",1988,12475
"an1eo75f3ld9",1988,43
"s13td774qip8",1988,1802
"bwbku0n34v40",1988,1789
"3ny7zy5kain7",1988,8194.41176470588
"b8zl5x4j9oq1",1988,19044.2941176471
"y84xnagk0rsb",1988,596
"usbxis950lek",1988,6348
"ba529w1ib4od",1988,750.125
"73g7hn60hr2j",1988,3604
"z113e030098b",1988,750
"s7355652kox4",1988,1065
"8v511c0fj94l",1988,1635.2
"00566d88v1pc",1988,1083
"0dsk5526gxt6",1988,1502.64285714286
"3fn5z2e5ls8g",1988,42
"ogbmv834hxyj",1988,5050
"om99m3vpsn60",1988,2197
"jbjqx1aqhipe",1988,310
"80iaejc3l928",1988,1477
"e19h205f1216",1988,105
"37784u8v714e",1988,212.75
"01509xj6j0rb",1988,19115.6296296296
"rvlv60619p7t",1988,300
"w5rxij47u420",1988,30219.5
"t4i772j119ku",1988,3120
"r963gzn54da1",1988,1088
"752ybm10b46r",1988,150
"k8ko3467cl48",1988,31000
"7363z2929085",1988,128858
"bdf7a0408t4y",1988,78643
"1al4hc4485nx",1988,104027.125
"a4ucsp402h19",1988,107126.225806452
"xo6fde3ef843",1988,99420.5806451613
"pe025fi0wm13",1988,138400
"74ii83d63xz0",1988,118996
"d110w042hexu",1988,171.612903225806
"567a9e1mb3zt",1988,2596
"57z710a490q2",1988,2031
"44d1qumfjkcy",1988,451.391304347826
"7mpiwx2iaa95",1988,222.285714285714
"5pfq04t202r1",1988,422
"9fw2c32g32f0",1988,212
"xekycd8f4684",1988,5726
"bn02kvf55h04",1988,3618.125
"9vq589y3e7g2",1988,21869
"8x1z1t77473z",1988,191
"87995i9l448a",1988,4759
"y8i9fx7sr7nd",1988,1721.07142857143
"057jule1x010",1988,2223
"5xqe6hr66a9z",1988,25790
"q4ko6885wymh",1988,400
"z67f038c4104",1988,2753
"d8wu9nlf8z85",1988,8268
"54p3f2618vow",1988,76577.3333333333
"61nxt86l6311",1988,16236.6666666667
"239113mmx3qm",1988,6902.33333333333
"3tk0xp04bkgt",1988,6984
"axaq0z3pr99b",1988,2200
"46s31l89089m",1988,3975
"iw22201zicd2",1988,347
"8s22anrd4n1e",1988,3520
"0u3q6ihvq724",1988,956
"58uz6x9y297j",1988,909
"7s98f306170z",1988,946
"ij88a5vpejj9",1988,1437.25
"w38fy716ih92",1988,850
"9vgos6bk6007",1988,510
"xg08q3539c0l",1988,10000
"e1m98s54qf66",1988,44
"8tfe0kuun41a",1988,1117
"31o5qgpvqhfh",1988,3797
"bb4879r85066",1988,200
"obpjy64z8281",1988,3366
"c81m5r5fc549",1988,1889.33333333333
"1o50u139ri6c",1988,306
"9k721o19rw56",1988,250
"xx191m74913n",1988,17902.9230769231
"8766675it91c",1988,27356.5
"14419cj0p40j",1988,1800
"k8i20047s76f",1988,2200
"59i3866a2857",1988,3300
"7hiy409me306",1988,24985
"26hc4ur390i6",1988,1685.64285714286
"75n75x7c06ft",1988,3500
"4d4cpmxoa8h0",1988,1840
"1jib72tqs6hh",1988,1884
"lx3r0699ax6o",1988,4570
"v91cez42p84p",1988,10864
"op6g2h3tl4m4",1988,2409
"395416c88uh3",1988,5098
"p8v4m7hdiy50",1988,4591
"58sl1a45d9gl",1988,2180
"mm878prvv001",1988,4167
"w2t63412qw72",1988,963
"vnkbaqog493w",1988,2340
"20134den6aws",1988,6052
"338gr1d991sp",1988,300
"8gs60480429k",1988,4740
"m6y1oe51x2a6",1988,3124.8
"8dl60ulcgxk6",1988,34512.4285714286
"c7kiy01d1130",1988,3628
"k1r62427156w",1988,241
"l9ya7mqm6ol4",1988,5860
"09t5i0i81l16",1988,2000
"yd63yx817g5g",1988,2855
"xp6wk1d3800m",1988,1715
"0qaf4s1398xu",1988,1573.33333333333
"khyeb99o5987",1988,5600
"3yi5edstc9o9",1988,518
"yv47a8c51834",1988,2042.75
"nxbseaw04sex",1988,94857
"6mf978v2eaa5",1988,6954
"42u9324r20z2",1988,75
"29nl6z8jy7c7",1988,9504
"6h1osqpfd4gr",1988,11152.5714285714
"d654ga0yr66t",1988,240024
"3o0w40vc9785",1988,11075
"3r26cl9s49g7",1988,51269
"agetn23vqa1r",1988,69724.3333333333
"5272z5h51op4",1988,16386.6666666667
"2413jo2i3c70",1988,1034.66666666667
"18vmlu8an4j7",1988,5216.26086956522
"f947fc989b73",1988,12326
"9z52f5v1p09p",1988,10385.3125
"ccx8qr689jna",1988,2316
"8j09p5y1zim6",1988,548
"y93hs16a168r",1988,140
"2r8z6vkfq469",1988,1802
"qcuqsfzii1i7",1988,375
"7d1q1uck4y59",1988,1010
"z6o19la7m862",1988,986
"7m12qniutsl7",1988,7000
"gj7pe7o0nfgj",1988,11062
"i2zp1lo4dy2g",1988,3708
"22eeh71v5qo4",1988,6641
"bx6vlqgnaf7g",1988,2100
"83z2jw5i5n63",1988,2075
"o08mkhpw8257",1988,3240
"z58l54v677pg",1988,10000
"06936av50vn9",1988,3815
"7a9bx8i15b2a",1988,848.277777777778
"b2z20xstozf4",1988,1104
"whrk8elgy260",1988,3285.83333333333
"ji17dbb3l256",1988,195
"710ykuiq306y",1988,185
"w4hb3969ih7d",1988,14928
"2595vl1kdl8d",1988,6700
"x724h75f6sq1",1988,3816
"j8k16gm2mub9",1988,3605
"b7mxe94hl04k",1988,9770
"h8qbxm49agtq",1988,14500
"jqfkyi8qw795",1988,7027
"e6h983v53052",1988,21347
"8z36bf06m30k",1988,12492
"tih2963drg25",1988,21282
"n226556c3g5f",1988,762
"74q1lv8wssy8",1988,2957
"19k7yuy4ux2d",1988,102.263157894737
"z82ts4v4fva7",1988,71
"em50ct9qzu3p",1988,230
"0pen8h7q2000",1988,120
"195u77b9lw7t",1988,30
"pq413k5f026o",1988,126
"82b10a5i4rz9",1988,220
"27490fpfs1d8",1988,120
"87hn2s9n26fx",1988,965
"z6ywz82gee7h",1988,939
"5lv91k7h1ot5",1988,297
"29i8t7b2iw9a",1988,45
"72uzn6b5445j",1988,120
"16e5t67tm979",1988,190
"pm49qcxf5u72",1988,661.176470588235
"u0bi42j669ki",1988,300
"0gd3kz8n8871",1988,13412.5
"kxd2y018z3qa",1988,80
"13oq1g7i2809",1988,158
"8q6j1cxgmmhv",1988,75
"h8393etpu2et",1988,400
"13sknyi2o1g1",1988,30
"puybv7t4brp2",1988,80
"9nk8f9un3hpa",1988,750
"4bz1t8ph45p1",1988,15
"av8rx9322vkp",1988,75
"3321s6t0t6h7",1988,165
"2kxpq81rx392",1988,228
"c79g5122qz6d",1988,279
"cgc1199214of",1988,380
"cnrojdj6a297",1988,400
"594py9vi042b",1988,40
"0r061va225jz",1988,22
"4gi06j31l64x",1988,400
"g6ex25efroem",1988,45
"lz2v28398yma",1988,800
"94obt64qk449",1988,80
"am434obdn776",1988,25
"6262bo8j6v54",1988,245
"w104i20wq078",1988,79
"lcf2i1a467h1",1988,21
"f11eg10069q5",1988,30
"7k24i0i02aj9",1988,41
"laxq764ifh5x",1988,135
"4qbv94adg57y",1988,580
"8p2e31d5ti99",1988,119
"01u6jbked65h",1988,25
"4q28o97qx290",1988,68
"f3zj9wb4p22e",1988,40
"20p2w5kv6o62",1988,74
"a8l1wx0qgm31",1988,493.25
"jtmy17c8p418",1988,300
"o50y4d2292qr",1988,60
"vsgeciujoe8x",1988,650
"5jy2rup4z439",1988,20
"94q86g6446gx",1988,299
"36piy3i72j81",1988,250
"v6v63jo2z0ud",1988,75
"8k9891awc72j",1988,600
"0ds0lht2250l",1988,725.764705882353
"2g332yg5700d",1988,75
"04uos6mzb0r2",1988,45
"cfeylly1z62s",1988,144
"a7uahoct9h43",1988,350
"7ba3eqnn2v3a",1988,115
"0n85e3d7k7w9",1988,255
"5d44kynnj0fw",1988,7
"oeb782tr5994",1988,127
"2918q0y784p9",1988,154
"h8c5w8bdb5me",1988,62
"71n40t4338uy",1988,4250
"35a947ny23om",1988,57
"me72dsz3yas3",1988,2344
"l36y8o36xjnc",1988,3450
"z02s32k3vavm",1988,840
"30gsv6z1k661",1988,22425
"7z1l28oxuj8z",1988,7780
"ziw8v413k6e0",1988,17
"ll0s4tlgy5su",1988,1500
"1039kcyyo8c9",1988,4092
"575n3opv96w5",1988,320
"2xvi5111t0w2",1988,8930
"867i1a4yc4m2",1988,1920
"zsyfeyxcpy3x",1988,2700
"c8un2o4f0mr4",1988,13340
"m8ymj8821v82",1988,4840
"5aa3ak095m90",1988,66
"vg64dj2cyb1d",1988,1910
"51lv747zly3t",1988,3420
"5tv313927b55",1988,3370
"34dkc32t2q0e",1988,2500
"4eso4x6f89q9",1988,17350
"1127ox8ju84t",1988,540
"8v6ycdlbr4ku",1988,194
"7u0iz8wy3gss",1988,4573.14285714286
"8yxm7s17wxkk",1988,2020
"ixjr1z081k8v",1988,1500
"n34ot047ep69",1988,10
"q3y260fxdjzz",1988,7383
"w619qt4k33oo",1988,5276
"3yz30y70h5pg",1988,9198
"06v0789lb2zy",1988,7274
"b76o314da81e",1988,1684
"v0863o230272",1988,3842
"bv32j106e132",1988,2760
"ve8cnx28e99c",1988,2895
"54v1i67x13ce",1988,1275
"4vnl38lwrzy7",1988,1237
"4i0wn3v539cb",1988,610
"8ua83gx55005",1988,895
"xf421u476j87",1988,1598.66666666667
"fm7797i3ugfr",1988,2084.23529411765
"15ur2949hpuc",1988,3822
"f04ycvd2n0an",1988,945
"2aa51to25700",1988,10000
"52ful2qqv3kx",1988,5110.25
"ikxq10dhr67m",1988,1442
"o6j1n23p5p48",1988,642
"s2s15zqtwrqm",1988,60
"73d8o701mgs2",1988,14979.4
"x9ga4kn0a3s6",1988,3220
"wnpb51toxs9g",1988,287
"3889glg81t5x",1988,543
"xe49rl7596a6",1988,222
"asqcbonw3z44",1988,175
"0xedxp7l677i",1988,424
"i56l39f71b7h",1988,327
"48det8im56mc",1988,291
"8k3u86m4m9c1",1988,3110
"m131y1qve71n",1988,4399
"w6m73b21osk7",1988,400
"lt5x10awa313",1988,1360.8125
"7874kp20371y",1988,617
"7s6y9vo12y08",1988,337
"pqxok33tl0da",1988,2344
"c1un7n81k1gf",1988,3082
"95784l678bx5",1988,10000
"i86cj07b52jj",1988,653
"4vs8x9dg3a93",1988,11720
"e8g242102837",1988,3213
"xg4f980xypcr",1988,2488
"1b0v07387p6c",1988,568
"8wa8yt9sphdo",1988,628
"oixvsmz11357",1988,259
"3wrphca2793v",1988,1218.64285714286
"wv5f4py2z507",1988,562
"35l45reua3h6",1989,1321
"u5aqq75407q1",1989,1152.8
"3vo02p9y9ffo",1989,1908
"j102tfx4c9mo",1989,1883
"r648fq8q089n",1989,5742.6
"ca91g2y2wwk6",1989,2639
"53qv184358za",1989,5616
"5kc5x457o117",1989,5309.63636363636
"wc6we80j6544",1989,1143
"8es4645kr4gr",1989,420
"em60bf5343m5",1989,1204
"zls7397e8m8o",1989,880
"16r4i43f662z",1989,217
"3339g0472107",1989,192
"2z5klzwk3k99",1989,1671.66666666667
"18dppfz2i120",1989,790
"u68u42np4465",1989,82
"zcw4g21o36f9",1989,2346.72727272727
"xgub5puczime",1989,600
"0537rny37gz6",1989,5500
"0556un4m3g49",1989,17600
"22g8th7d50e8",1989,3697
"51706ev253of",1989,756
"i2b9y2drxhm5",1989,426
"09g38vp0z2qb",1989,2330
"qkm6n7u8o41h",1989,3678
"xj1r97odyg26",1989,374
"k9g932455y2g",1989,364
"41vh67u8385s",1989,748
"d5760qivd98z",1989,882
"8l160r6404m7",1989,884
"m50240h34uvz",1989,5260
"1ze1418x81ei",1989,1250
"fhl9016ob03f",1989,1985
"3kxbnr33m7sc",1989,6006
"g984yu1j5zx5",1989,1433
"vib7m5kh8y3x",1989,1425
"1dfcb7sbt3t0",1989,850
"d90nxj74e72n",1989,676
"8115pqw0ogge",1989,9242
"57k7tjh3vl6x",1989,1815
"4676n6ba3qxm",1989,633
"z8z1qpk0qk36",1989,2425
"f725d6f62pzr",1989,5792
"ttts416x5ioc",1989,1029
"0821465515t8",1989,1587
"d3yx7bog6pa8",1989,11415
"3u3w2f883m45",1989,7275
"31ns772n9co7",1989,4219
"0b3701448318",1989,445
"0l7fisr39q0b",1989,5051
"jumbw071d31e",1989,2515
"16zb00uelhio",1989,4228
"nl1gn396xl3b",1989,2290
"fl4q7a7y1651",1989,1457
"31132j36z358",1989,2669
"q0cnnphn8ucw",1989,883
"1352q8810qw5",1989,16186
"891r763nq7xp",1989,3962
"666622o5g4yx",1989,14539
"ch33895eoc06",1989,1025
"t1gy3dr85r9m",1989,135
"1056xr4o5vx4",1989,193.5
"ji7dh8f166ew",1989,389
"6spks962dfbc",1989,88
"494hcl8rbg10",1989,19337
"r4216y035uqn",1989,126
"tbe46625pq0l",1989,389
"84uhn1sw2459",1989,536
"q6i3opp2o0lg",1989,2229
"86nl4u660a0g",1989,600
"2l53f826lw93",1989,1300
"3466337108kw",1989,1024
"nhn4k20y8685",1989,213
"cy2t2p5ku5y3",1989,1008.33333333333
"k2hob96or1xd",1989,340
"c92t434xce75",1989,950
"ope75n9qdgc0",1989,515
"257u2d7rkgt5",1989,1056
"x29o9m2f2jyu",1989,945
"7o02i4n7ehs7",1989,1338
"0s6r3am624v9",1989,1698
"z11p6l4n3q9i",1989,7349.16666666667
"kuh8jv25pfh9",1989,4
"eu8g36ce07i8",1989,380
"jbw5x9xst5hc",1989,25096.5
"fn6gvj72t3gv",1989,12438.7368421053
"agux16va6dj8",1989,6000
"735q974wj596",1989,62414
"203agjd708lm",1989,122444
"06kzly31jl86",1989,72532
"002l61113umj",1989,10800
"v9156643jmx6",1989,32006
"k6q242khr662",1989,30000
"6i919d5k2161",1989,68453
"o7vs3zv54fzx",1989,36000
"68514eb7xn6j",1989,32000
"j6kembyydz37",1989,141048
"o5u20f5o638b",1989,7544
"l25exhu5j9i7",1989,1200
"09680u023648",1989,2042
"v3ogx04043ac",1989,1332
"98x22lv066yg",1989,4339
"hzdh918cprfw",1989,2365
"4h63685kc676",1989,10485
"b2huj5q5t28g",1989,3475
"zia82cw5bt7w",1989,2337
"x6j4wy8t8wz9",1989,1510
"6p6vc267o414",1989,5000
"4t71ww4n7586",1989,1682
"s6wmj58ce90f",1989,161
"i852if25lrtj",1989,9320
"5129ei1960x0",1989,609
"hdn85b70kf54",1989,2083
"3q01nrz9822t",1989,473
"6cpvx44vhjp0",1989,2020
"1r99jy3bf6o2",1989,378
"m51l48808xe6",1989,1061
"wxfp73368jiy",1989,4967
"5so61rjzasn2",1989,509
"8kiy959ayfa8",1989,271.588235294118
"606pev106w96",1989,290
"cdgr703l7mzw",1989,195
"x1w2518zrr85",1989,3478
"jg4xu2yj7fb1",1989,2035
"08f58395bhkj",1989,347
"ilio248tl8v3",1989,4840
"50w8a528op5f",1989,1370
"m8zf4xk6095m",1989,1123
"9216mrg2orhd",1989,330
"9dn36ky54w8k",1989,1342
"b0986hc4vyy0",1989,1292
"8d50vfn08hi0",1989,130
"m98hr8mmn2p3",1989,430
"76iy0v2rg8i8",1989,2200
"5ryc6k02kkg6",1989,118
"tst584cfwi14",1989,239
"47k779797v3p",1989,283
"00zcgv6jrcky",1989,4421.51351351351
"3422k4623g46",1989,1082
"6zj9591uj3nz",1989,871
"7t50qpx10e9r",1989,145
"e6e13fq529cr",1989,8409.6
"1159650094c4",1989,349
"7q9yysibwb36",1989,242
"1h654omg67r3",1989,461
"wzp930i54o8h",1989,300
"a59y7028phh1",1989,2135.8
"03yd0j2b7130",1989,130
"29bw7237el28",1989,2660
"08mjw6fx2qqi",1989,591
"93u9od2a9syk",1989,2600
"9fbl7x679697",1989,6700
"27xww2xh0yzp",1989,6994.42857142857
"ji4hk9m4hj2d",1989,150
"j5s7l5c3743m",1989,3500
"f1x4ukdmwo7h",1989,4212
"u55ah941v1z9",1989,6994
"94740528agpu",1989,4800
"ayz065u7wo83",1989,4212
"2e0ma211p8l4",1989,1130
"08nrxyuxh3c4",1989,6031
"lksyha5v2s0o",1989,3160
"2449l04zeqli",1989,2000
"t16x09x9ol5k",1989,6659.82352941176
"2u479a744o5w",1989,372
"0az2r176azy5",1989,1643
"6s0019l1h0r0",1989,1180
"1rm798tfkum2",1989,43623
"1a9rcpr6u7rr",1989,100
"isc1b9fy0945",1989,4616
"4mk7j74td073",1989,12475
"an1eo75f3ld9",1989,43
"s13td774qip8",1989,1802
"bwbku0n34v40",1989,1789
"3ny7zy5kain7",1989,8017.05882352941
"b8zl5x4j9oq1",1989,16428.2352941176
"y84xnagk0rsb",1989,596
"usbxis950lek",1989,6348
"ba529w1ib4od",1989,628.5
"73g7hn60hr2j",1989,3588
"z113e030098b",1989,750
"s7355652kox4",1989,1065
"8v511c0fj94l",1989,1563.4
"00566d88v1pc",1989,1083
"0dsk5526gxt6",1989,1457.42857142857
"3fn5z2e5ls8g",1989,42
"ogbmv834hxyj",1989,5050
"om99m3vpsn60",1989,2197
"jbjqx1aqhipe",1989,310
"80iaejc3l928",1989,1477
"e19h205f1216",1989,105
"37784u8v714e",1989,213.8125
"01509xj6j0rb",1989,17763.3703703704
"rvlv60619p7t",1989,300
"w5rxij47u420",1989,20439
"t4i772j119ku",1989,3120
"r963gzn54da1",1989,1088
"752ybm10b46r",1989,150
"k8ko3467cl48",1989,31000
"7363z2929085",1989,128858
"bdf7a0408t4y",1989,78643
"1al4hc4485nx",1989,102747.96875
"a4ucsp402h19",1989,103610.161290323
"xo6fde3ef843",1989,97896.129032258
"pe025fi0wm13",1989,138400
"74ii83d63xz0",1989,118996
"d110w042hexu",1989,178.774193548387
"567a9e1mb3zt",1989,2596
"57z710a490q2",1989,5567.66666666667
"44d1qumfjkcy",1989,434.695652173913
"7mpiwx2iaa95",1989,234.142857142857
"5pfq04t202r1",1989,422
"9fw2c32g32f0",1989,212
"xekycd8f4684",1989,5726
"bn02kvf55h04",1989,3599.9375
"9vq589y3e7g2",1989,21869
"8x1z1t77473z",1989,191
"87995i9l448a",1989,4759
"y8i9fx7sr7nd",1989,1878.17857142857
"057jule1x010",1989,2223
"5xqe6hr66a9z",1989,26342.5
"q4ko6885wymh",1989,400
"z67f038c4104",1989,2753
"d8wu9nlf8z85",1989,8268
"54p3f2618vow",1989,77866
"61nxt86l6311",1989,17473.5
"239113mmx3qm",1989,7630.66666666667
"3tk0xp04bkgt",1989,6984
"axaq0z3pr99b",1989,2200
"46s31l89089m",1989,3975
"iw22201zicd2",1989,347
"8s22anrd4n1e",1989,3520
"0u3q6ihvq724",1989,956
"58uz6x9y297j",1989,909
"7s98f306170z",1989,946
"ij88a5vpejj9",1989,1448.6875
"w38fy716ih92",1989,850
"9vgos6bk6007",1989,510
"xg08q3539c0l",1989,10000
"e1m98s54qf66",1989,44
"8tfe0kuun41a",1989,1117
"31o5qgpvqhfh",1989,3684.25
"bb4879r85066",1989,200
"obpjy64z8281",1989,3366
"c81m5r5fc549",1989,1750.11111111111
"1o50u139ri6c",1989,306
"9k721o19rw56",1989,250
"xx191m74913n",1989,18061.5
"8766675it91c",1989,28444.85
"14419cj0p40j",1989,1800
"k8i20047s76f",1989,2200
"59i3866a2857",1989,3300
"7hiy409me306",1989,24985
"26hc4ur390i6",1989,1690.42857142857
"75n75x7c06ft",1989,3500
"4d4cpmxoa8h0",1989,1840
"1jib72tqs6hh",1989,1884
"lx3r0699ax6o",1989,4570
"v91cez42p84p",1989,10864
"op6g2h3tl4m4",1989,2409
"395416c88uh3",1989,5098
"p8v4m7hdiy50",1989,4591
"58sl1a45d9gl",1989,2180
"mm878prvv001",1989,4167
"w2t63412qw72",1989,963
"vnkbaqog493w",1989,2340
"20134den6aws",1989,6052
"338gr1d991sp",1989,300
"8gs60480429k",1989,4740
"m6y1oe51x2a6",1989,3135.2
"8dl60ulcgxk6",1989,32008.2857142857
"c7kiy01d1130",1989,3628
"k1r62427156w",1989,241
"l9ya7mqm6ol4",1989,5860
